,MS_SubClass,MS_Zoning,Lot_Area,Neighborhood,Bldg_Type,1st_Flr_SF,2nd_Flr_SF,SalePrice
290,90,RL,9.3789010135201,Mitchel,Duplex,7.409741954080923,-inf,11.894780707439258
291,50,RL,9.033841828485016,NAmes,1Fam,6.723832440821209,6.22455842927536,11.589886506106357
292,80,RL,9.229358377811945,NWAmes,1Fam,7.108244139731541,6.548219102762372,12.043553716032399
293,120,RM,8.395251520610994,CollgCr,TwnhsE,6.742880635791903,-inf,11.884489021402711
294,120,RL,7.731930721948486,NPkVill,Twnhs,6.961296045910167,-inf,11.719939634354555
295,120,RL,7.967973179662935,ClearCr,1Fam,7.1631723908466425,-inf,12.061046873479915
296,30,RM,9.050171619823361,OldTown,1Fam,6.579251212010101,-inf,11.570250531589497
297,180,RM,7.3752557780097545,MeadowV,Twnhs,6.26530121273771,6.135564891081739,11.418614785498987
298,50,RL,9.655026193237628,Crawfor,1Fam,6.893656354602635,6.285998094508865,11.970350312009105
299,60,RL,9.139166552521658,CollgCr,1Fam,6.761572768804055,6.761572768804055,12.154779351142624
300,120,RL,9.311451873344595,Veenker,TwnhsE,7.122059881629142,-inf,12.289954129510877
301,50,RM,9.104979856318357,IDOTRR,1Fam,7.048386408721883,6.6895992691789665,12.016726473799254
302,70,RL,9.392661928770137,Crawfor,1Fam,6.756932389247553,6.556778356158042,12.069680020624618
303,80,RL,8.94793610670867,Edwards,1Fam,7.093404625868766,-inf,11.512925464970229
304,20,RL,9.565704457114814,NAmes,1Fam,7.192182058713246,-inf,12.05524975579559
305,20,RL,9.177300517897983,CollgCr,1Fam,6.778784897685177,-inf,11.695247021764184
306,20,RH,9.035986984831405,SawyerW,1Fam,6.734591659972948,-inf,11.314474526246391
307,50,RL,8.922658299524402,NAmes,1Fam,6.802394763324311,6.021023349349527,11.751942365440728
308,75,RM,9.169518377455928,OldTown,1Fam,7.033506484287697,6.828712071641684,11.771436160121729
309,120,RL,8.668024081118821,StoneBr,TwnhsE,7.215239978730097,-inf,12.141534124392603
310,20,RL,9.60642831827175,CollgCr,1Fam,7.487733761436444,-inf,12.611537753638338
311,60,RL,9.602585141913492,NWAmes,1Fam,7.00033446027523,6.79794041297493,12.154779351142624
312,50,RL,8.92930284224307,Edwards,1Fam,6.893656354602635,5.929589143389895,11.472103470449973
313,60,FV,9.002701007197938,Somerst,1Fam,7.013915474810528,6.082218910376446,12.392552212472792
314,20,RL,9.523178364309082,Sawyer,1Fam,7.4360278163518485,-inf,11.876873892875459
315,160,RM,7.334981878871814,MeadowV,Twnhs,6.302618975744905,6.302618975744905,11.379965337713998
316,120,RL,8.943506132037239,NridgHt,TwnhsE,7.468513271496337,-inf,12.675763725937609
317,60,RL,9.416703923250376,StoneBr,1Fam,7.004881989712859,7.223295679562314,12.783761274226782
318,20,RL,9.386224586806131,CollgCr,1Fam,7.495541943884256,-inf,12.384218830913648
319,60,RL,9.211339872309265,NoRidge,1Fam,7.010311867307229,6.9930151229329605,12.568978139219542
320,50,RM,9.422058905620926,OldTown,1Fam,6.74993119378857,-inf,11.763684183317412
321,60,RL,9.056839480990421,Gilbert,1Fam,6.741700694652055,6.786716950605081,12.128586666638327
322,20,FV,9.064157861798101,Somerst,1Fam,7.2456550675945355,-inf,12.344964644396793
323,20,RL,9.254070134837509,Mitchel,1Fam,6.787844982309579,-inf,11.732060994886899
324,20,RL,9.169518377455928,NAmes,1Fam,6.957497370876951,-inf,11.863582336583399
325,70,RL,8.496786381638575,SWISU,1Fam,6.626717749249025,6.626717749249025,11.911701584927597
326,90,RL,9.13194630454817,NWAmes,Duplex,7.412160334945205,-inf,11.813030057420567
327,120,RL,8.502688505213357,NPkVill,TwnhsE,6.86484777797086,-inf,11.759785542901755
328,20,RL,9.448727152703086,NoRidge,1Fam,8.07961802938984,-inf,12.971540487669746
329,20,RL,8.919453168575453,Sawyer,1Fam,6.946975992135418,-inf,11.884489021402711
330,50,RL,8.587092318795905,Crawfor,1Fam,6.493753839851686,6.3784261836515865,11.842229212112828
331,80,RL,9.400133943608838,NWAmes,1Fam,7.038783541388542,6.590301048196686,12.089538829274222
332,60,RL,9.436599066190539,NridgHt,1Fam,7.397561535524052,7.05444965813294,13.038981768465277
333,75,RL,9.38328476695754,BrkSide,1Fam,7.275864600546533,6.535241271013659,12.27606501735021
334,190,RH,8.86531163267185,SWISU,2fmCon,6.854354502255021,6.887552571664617,11.982929094215963
335,60,RL,9.077380244719953,Gilbert,1Fam,6.92951677076365,6.945051063725834,12.273731294003989
336,50,RM,8.313852267398207,OldTown,1Fam,6.7580945044277305,6.248042874508429,11.766792188927278
337,190,RL,10.387856258239758,Mitchel,2fmCon,7.3914152346753585,-inf,12.031719258385396
338,60,FV,9.41058370340406,Somerst,1Fam,6.86171134048073,6.829793737512425,12.644369511065932
339,120,RL,8.215006432761575,StoneBr,TwnhsE,6.992096427415888,-inf,12.043553716032399
340,20,RL,8.930626469173578,NAmes,1Fam,6.946975992135418,-inf,11.803353763090035
341,70,RL,9.26785427817679,Crawfor,1Fam,6.802394763324311,6.400257445308821,12.013700752882718
342,160,RM,7.426549072397305,BrDale,TwnhsE,6.180016653652572,6.222576268071369,11.401993904262946
343,190,RL,9.247828816387175,NAmes,2fmCon,6.9985096422506015,-inf,11.84939770159144
344,160,RM,7.8328075165248645,Edwards,Twnhs,6.877296071497429,6.6052979209482015,11.805595078933049
345,60,RL,9.145268375232467,SawyerW,1Fam,6.738152494595957,6.787844982309579,12.423198124518821
346,80,RL,9.234642664499148,Sawyer,1Fam,6.866933284461882,-inf,11.884489021402711
347,60,RL,9.347926034928745,NWAmes,1Fam,6.698268054115413,6.608000625296087,12.100156419938624
348,20,RL,9.208939391060555,Somerst,1Fam,7.492760300922379,-inf,11.898187865760873
349,60,RL,9.25674674479034,Mitchel,1Fam,6.436150368369428,6.476972362889683,11.820410164718188
350,50,RM,8.699514748210191,BrkSide,1Fam,6.742880635791903,5.8522024797744745,11.759785542901755
351,20,RL,8.361708288575842,Sawyer,1Fam,6.556778356158042,-inf,11.393578707337662
352,20,RL,9.29605924737872,NAmes,1Fam,6.879355804460439,-inf,11.715866308966918
353,50,RL,9.770127573790836,NAmes,1Fam,6.815639990074331,6.302618975744905,11.487607656985938
354,20,RL,9.182249491809657,NAmes,1Fam,6.915723448631314,-inf,11.813030057420567
355,20,RL,9.366831168735615,NridgHt,1Fam,7.510977752014095,-inf,12.659734090733718
356,50,C (all),9.0442857876461,IDOTRR,1Fam,6.920671504248683,-inf,11.350406535472453
357,50,RM,8.699514748210191,BrkSide,1Fam,6.666956792429207,5.966146739123692,11.812289042195847
358,20,RL,9.260938424739274,Edwards,1Fam,6.963189985870238,-inf,11.827736204810263
359,20,RL,9.253112463820052,NoRidge,1Fam,7.655864017616056,-inf,12.765688433465597
360,20,RL,8.924523226133914,NAmes,1Fam,7.234898420314831,-inf,11.884489021402711
361,60,RL,9.521787797978225,NridgHt,1Fam,7.451241684987676,6.943122422819428,12.943236711506893
362,30,RM,8.656433258507741,OldTown,1Fam,6.733401891837359,-inf,11.06663836234181
363,50,RH,8.411832675758411,SWISU,1Fam,6.742880635791903,6.51025834052315,11.979385322467598
364,20,RL,9.378393956972433,Somerst,1Fam,7.340835554123275,-inf,12.469440252634902
365,50,RL,9.050171619823361,NAmes,1Fam,6.813444599510896,6.163314804034641,12.01974306733868
366,85,RL,8.81877816903701,NAmes,1Fam,6.841615476477592,-inf,11.77528972943772
367,50,RL,8.730851903519232,SWISU,1Fam,6.714170529909472,6.139884552226255,11.626254150277232
368,20,RL,9.071078304642676,NAmes,1Fam,7.028201432058005,-inf,11.951180395901384
369,60,RL,9.392911897525345,Timber,1Fam,6.651571873589727,7.085064293952548,12.504323669331189
370,80,RL,9.449357272446683,NAmes,1Fam,7.1276936993473985,-inf,12.05524975579559
371,70,RL,9.482274087459825,Crawfor,1Fam,6.866933284461882,6.659293919683638,12.299107511497363
372,20,RL,9.063926353520646,Sawyer,1Fam,6.829793737512425,-inf,11.801856756822442
373,80,RL,9.207034914967457,Gilbert,1Fam,6.651571873589727,6.486160788944089,12.043553716032399
374,70,RM,9.169518377455928,OldTown,1Fam,6.835184586147301,6.455198563340122,11.918390573078392
375,20,RL,9.455167134121535,NAmes,1Fam,6.856461984594587,-inf,11.77528972943772
376,80,RL,9.007367027451355,NAmes,1Fam,7.042286171939743,-inf,11.870599909242044
377,20,RL,9.20029003612268,NAmes,1Fam,7.01571242048723,-inf,11.84939770159144
378,20,RL,9.521568058002977,NAmes,1Fam,7.706612913964197,-inf,12.404923504275338
379,75,RM,8.881836305004146,IDOTRR,1Fam,6.364750756851911,6.272877006546167,11.522875795823397
380,20,RM,9.185022563991893,OldTown,1Fam,6.866933284461882,-inf,11.736069016284437
381,60,RL,9.322239464473592,Gilbert,1Fam,6.837332814685591,6.55250788703459,12.117241431823558
382,75,RM,8.616133139271142,OldTown,1Fam,6.834108738813838,6.834108738813838,11.55214617812351
383,45,RL,8.762489547371581,NAmes,1Fam,6.891625897052253,-inf,11.630708500626612
384,20,RL,9.234056898593499,NWAmes,1Fam,7.430114138561801,-inf,12.24288661865289
385,20,RL,9.139488631004232,CollgCr,1Fam,7.3864708488298945,-inf,12.323855681186558
386,20,RL,8.881836305004146,CollgCr,1Fam,6.761572768804055,-inf,11.694413341015606
387,20,RL,9.411483683010726,NridgHt,1Fam,7.461640392208575,-inf,12.587927887999204
388,20,RL,9.24329147211587,Sawyer,1Fam,7.450660796211539,-inf,12.100712129872347
389,80,RL,9.419628376999952,Mitchel,1Fam,6.9411900550683745,-inf,12.042965307660024
390,90,RM,9.097171673870545,Sawyer,Duplex,7.183870715062453,6.369900982828227,11.626254150277232
391,20,RL,9.176990392294629,SawyerW,1Fam,7.00033446027523,-inf,11.931635799828413
392,60,RL,9.5450252980233,NridgHt,1Fam,7.018401799069201,6.9930151229329605,12.611537753638338
393,80,RL,8.964311948124514,Edwards,1Fam,7.018401799069201,-inf,11.580584113444043
394,190,RM,9.336091577281744,OldTown,2fmCon,7.1276936993473985,6.950814768442584,11.715866308966918
395,160,RM,7.426549072397305,BrDale,Twnhs,6.180016653652572,6.142037405587356,11.396391648714276
396,50,RL,8.699681400989514,SWISU,1Fam,6.396929655216146,5.765191102784844,11.461632170582678
397,20,RL,9.367344120785848,NWAmes,1Fam,7.049254841255837,-inf,11.87374182140951
398,60,RL,9.461721464701633,NridgHt,1Fam,7.394493107219038,6.561030665896573,12.837775180646194
399,20,RL,9.137769679141348,NAmes,1Fam,7.142036574706803,-inf,12.028738630247258
400,90,RL,8.85623355614316,SawyerW,Duplex,7.1098794630722715,-inf,11.940393392554734
401,70,RH,8.79920924224139,Edwards,1Fam,6.546785410760524,6.51025834052315,11.54829260880752
402,20,RL,9.273315171137572,CollgCr,1Fam,6.795705775173514,-inf,11.761346823468706
403,160,FV,7.6577552711348655,Somerst,Twnhs,6.645090969505644,6.6895992691789665,12.086725887897607
404,60,RL,9.521494800613105,NridgHt,1Fam,7.430707082545968,6.333279628139691,12.676076274775909
405,60,RL,9.039907859574642,Gilbert,1Fam,6.70808408385307,6.543911845564792,12.154779351142624
406,160,RM,7.426549072397305,BrDale,Twnhs,6.51025834052315,6.302618975744905,11.424094251263613
407,190,RM,8.699514748210191,OldTown,2fmCon,6.698268054115413,6.3561076606958915,11.440354772135393
408,70,C (all),9.047821442478408,IDOTRR,1Fam,6.47543271670409,6.504288173536645,10.596634733096073
409,70,RM,8.836664586357426,IDOTRR,1Fam,6.650279048587422,6.366470447731438,11.751942365440728
410,30,C (all),9.072456664612796,IDOTRR,1Fam,6.858565034791365,-inf,10.822534482604
411,20,RL,8.976767625171433,Edwards,1Fam,7.014814351275545,-inf,11.904967552746252
412,30,RM,8.83927669058535,IDOTRR,1Fam,6.656726524178391,-inf,11.699405031912846
413,50,RL,9.20029003612268,SWISU,1Fam,6.8501261661455,6.300785794663244,11.845819880243557
414,20,RL,9.494466128225186,Edwards,1Fam,7.437206366871292,-inf,12.676076274775909
415,70,RL,9.464051924856811,Sawyer,1Fam,7.140453043101158,6.912742820493176,12.296827008798639
416,20,RL,9.092119740588751,Mitchel,1Fam,6.804614520062624,-inf,11.782952602183288
417,60,RL,9.088963385809583,Gilbert,1Fam,6.6039438246004725,6.6293632534374485,12.054813614188037
418,20,RL,9.556550752867032,Gilbert,1Fam,7.232733136177615,-inf,12.088976873653927
419,70,RL,8.812843433517195,Crawfor,1Fam,6.7464121285733745,6.371611847231857,11.86005499606543
420,60,RL,8.922658299524402,Gilbert,1Fam,6.858565034791365,6.52795791762255,12.160028707028767
421,20,RL,9.478227817099784,SawyerW,1Fam,7.05444965813294,-inf,11.970350312009105
422,20,RL,9.273878392780171,Timber,1Fam,7.406103381237015,-inf,12.424806488355683
423,50,RL,8.881836305004146,SWISU,1Fam,6.8885724595653635,6.668228248417403,12.072541252905651
424,190,RL,9.082507000466299,NAmes,2fmCon,7.355641102974253,-inf,12.132964173709535
425,75,RM,9.287301413112312,OldTown,1Fam,6.779921907472252,6.78897174299217,12.0015054797889
426,190,C (all),9.104979856318357,IDOTRR,2fmCon,6.966024187106113,5.817111159963204,11.652687407345388
427,80,RL,9.47378098005493,Sawyer,1Fam,6.999422467507961,-inf,11.967180737247824
428,60,RL,9.673822784231653,Gilbert,1Fam,7.109062135687172,6.9930151229329605,12.409013489526863
429,120,RL,8.593227877692234,StoneBr,TwnhsE,7.198183577101943,-inf,12.100712129872347
430,160,FV,8.537975730598767,Somerst,TwnhsE,6.311734809152915,6.311734809152915,11.910358401381128
431,60,RL,9.156200925875535,CollgCr,1Fam,7.028201432058005,6.805722553416985,12.375815420117268
432,30,RL,9.035986984831405,SWISU,1Fam,6.082218910376446,-inf,11.002099841204238
433,85,RL,9.401126007182267,Edwards,1Fam,6.940222469119639,-inf,12.013700752882718
434,60,RL,9.29697667863573,CollgCr,1Fam,7.029087564149662,7.088408778675395,12.388394202324129
435,20,RL,9.1649245084457,Gilbert,1Fam,7.079184394609668,-inf,11.982929094215963
436,190,RH,8.768729817231666,SWISU,2fmCon,6.704414354964107,6.261491684321042,11.759785542901755
437,90,RL,8.706159290928861,Edwards,Duplex,7.049254841255837,-inf,11.314474526246391
438,20,RL,9.595262578853017,NAmes,1Fam,7.356918242356021,-inf,12.4529327234617
439,70,RM,9.104979856318357,OldTown,1Fam,6.723832440821209,6.476972362889683,11.870599909242044
440,20,RL,9.032170186304704,Timber,1Fam,7.4318919168078,-inf,12.353254815881487
441,190,RL,10.635855446249355,Gilbert,2fmCon,7.261225091971921,-inf,11.951180395901384
442,20,RL,8.778017809698136,Mitchel,1Fam,6.704414354964107,-inf,11.763684183317412
443,30,RL,8.894258825002703,SWISU,1Fam,7.261225091971921,-inf,12.031719258385396
444,60,RL,8.918917979908679,NAmes,1Fam,6.586171654854675,6.625392368007956,12.122691036591123
445,190,RL,8.85366542803745,NAmes,2fmCon,6.932447891572509,-inf,11.728036844587175
446,20,RL,9.368796057668156,NWAmes,1Fam,7.273786317844895,-inf,12.128111104060462
447,60,RL,9.323133199451306,Gilbert,1Fam,7.282073658093465,6.1779441140506,12.348006141418841
448,60,RL,9.328123407632566,CollgCr,1Fam,6.975413927455952,6.767343125265392,12.332705296463539
449,60,RL,9.063347348235522,CollgCr,1Fam,6.6039438246004725,6.6039438246004725,12.063932878369052
450,85,RL,9.035986984831405,NAmes,1Fam,6.8001700683022,-inf,11.84939770159144
451,20,RL,9.2140335438138,Somerst,1Fam,7.286191714702382,-inf,12.417143615610113
452,85,RL,8.98894529119609,Sawyer,1Fam,6.9411900550683745,-inf,11.917723684090689
453,20,RL,9.413281215972873,CollgCr,1Fam,7.068172000388042,-inf,11.970350312009105
454,160,FV,7.784473235736469,Somerst,TwnhsE,6.272877006546167,6.309918278226516,11.898935885244258
455,50,RM,9.0595174822416,IDOTRR,1Fam,6.659293919683638,6.39024066706535,11.691071650353702
456,50,RL,9.523690191176541,Crawfor,1Fam,6.733401891837359,6.588926477533519,12.230765258120545
457,70,RL,9.287301413112312,OldTown,1Fam,6.621405651764134,6.663132695990803,11.904967552746252
458,120,RL,8.592115117933497,StoneBr,TwnhsE,7.38770923908104,-inf,12.373703486914124
459,50,RL,9.295600215927006,SWISU,1Fam,6.964135612418245,6.20050917404269,11.827736204810263
460,20,RL,9.18686701579054,NAmes,1Fam,6.866933284461882,-inf,11.711776323715394
461,20,RL,9.104201775914515,Gilbert,1Fam,7.171656822768514,-inf,12.080991165908294
462,30,RL,9.364948090202622,BrkSide,1Fam,6.704414354964107,-inf,11.59910316121128
463,120,RM,9.186355009225672,GrnHill,TwnhsE,7.31455283232408,-inf,12.706847933442663
464,20,RM,9.193804403336083,OldTown,1Fam,7.0326242610280065,-inf,11.870599909242044
465,60,RL,9.264544425989694,NoRidge,1Fam,7.421177528595393,7.249215057114389,12.92391243868049
466,60,RL,9.043340831280013,SawyerW,1Fam,6.841615476477592,6.665683717782408,12.211060187041213
467,50,RL,9.288966692431373,OldTown,1Fam,6.8885724595653635,6.658011045870748,11.289781913656018
468,70,RL,8.889997357284841,Crawfor,1Fam,7.269616749608169,6.784457062637643,12.46651198158808
469,60,RL,9.375854810453756,Timber,1Fam,7.044032897274685,7.200424892944957,12.542187675503545
470,20,RL,8.922658299524402,NAmes,1Fam,7.1276936993473985,-inf,11.944707881395766
471,50,RL,11.976659481202368,ClearCr,1Fam,7.275172319452771,6.551080335043404,12.531772785169476
472,50,RL,8.77770959579525,Edwards,1Fam,6.683360945766275,5.860786223465865,11.759785542901755
473,20,RL,9.563107691083898,NridgHt,1Fam,7.3777589082278725,-inf,12.454103912352162
474,50,RL,8.963160242833732,Crawfor,1Fam,7.114769448366463,6.263398262591624,12.144197241812087
475,20,RL,9.570180302058072,Timber,1Fam,7.495541943884256,-inf,12.652359748158593
476,160,FV,8.065265208897733,Somerst,TwnhsE,6.396929655216146,6.396929655216146,11.925035115797062
477,160,RM,7.560080465021827,BrDale,TwnhsE,6.639875833826536,6.396929655216146,11.715866308966918
478,60,RL,9.221280312014517,SawyerW,1Fam,6.727431724850855,6.7580945044277305,12.144197241812087
479,60,RL,9.304194947447806,CollgCr,1Fam,6.851184927493743,6.761572768804055,12.253433216890011
480,20,RL,9.552652665079078,StoneBr,1Fam,7.711548979629146,-inf,12.998904514672732
481,60,RL,9.045465728785949,SawyerW,1Fam,6.786716950605081,6.677083461247136,12.0015054797889
482,60,RL,9.40960098282706,ClearCr,1Fam,6.883462586413092,7.01301578963963,12.141534124392603
483,20,RL,9.66459564425378,CollgCr,1Fam,7.321849713788356,-inf,12.301382825334498
484,20,RL,8.99342737041261,NAmes,1Fam,7.009408932708637,-inf,11.751942365440728
485,20,RL,8.881836305004146,NAmes,1Fam,6.717804695023691,-inf,11.585246126549855
486,75,RM,8.748304912379623,OldTown,1Fam,6.60934924316738,6.60934924316738,11.759785542901755
487,30,RM,8.562548893137034,OldTown,1Fam,6.638567789166521,-inf,11.198214720130528
488,20,RL,9.37974553683691,NridgHt,1Fam,7.491087593534876,-inf,12.832011076396668
489,60,RL,9.735068900911164,NridgHt,1Fam,7.323170717943469,7.033506484287697,12.950981760648709
490,60,RL,9.173261363734762,Gilbert,1Fam,6.694562058521095,6.665683717782408,12.089538829274222
491,85,RL,9.211539652551664,Edwards,1Fam,7.074116816197362,-inf,11.831379196088763
492,20,RL,9.5682245844549,NoRidge,1Fam,7.594381242551817,-inf,12.616525295149378
493,70,RL,8.649448770536708,SWISU,1Fam,6.472346294500901,6.38856140554563,11.56171562913966
494,20,RL,9.144200569471638,NAmes,1Fam,6.883462586413092,-inf,11.967180737247824
495,50,RM,8.644706511715198,OldTown,1Fam,6.876264611890766,5.501258210544727,11.669929213779893
496,20,RL,8.85366542803745,NAmes,1Fam,6.761572768804055,-inf,11.56171562913966
497,50,RL,9.257223957875032,SWISU,1Fam,7.061334366910438,-inf,11.652687407345388
498,20,RL,9.35686202463895,NridgHt,1Fam,7.459338895220296,-inf,12.793859310432293
500,60,RL,9.119320973589014,NWAmes,1Fam,6.684611727667927,6.723832440821209,12.061046873479915
501,30,RL,9.287301413112312,OldTown,1Fam,6.586171654854675,-inf,11.2708539037705
502,60,RL,9.01724094201035,Gilbert,1Fam,6.733401891837359,6.779921907472252,12.119969946476761
503,20,RM,8.699514748210191,OldTown,2fmCon,6.841615476477592,-inf,11.440354772135393
504,120,RL,8.19450550976564,Blmngtn,TwnhsE,7.370860166536716,-inf,12.330500223905226
505,60,RL,8.966611387052865,Gilbert,1Fam,6.683360945766275,6.648984550024776,12.089538829274222
506,20,RL,9.274722630905451,CollgCr,1Fam,7.2991214627108,-inf,12.328290278254423
507,60,RL,9.25502688959859,Mitchel,1Fam,6.664409020350408,6.742880635791903,12.061046873479915
508,20,RL,9.0217190130337,Sawyer,1Fam,6.761572768804055,-inf,11.041048081342682
509,60,RL,9.612332790605375,NridgHt,1Fam,7.297091005160418,7.1204443723924875,13.008659261632127
